episode,train_makespan,train_reward,actor_loss,critic_loss,entropy_loss,eval_makespan,eval_reward,jains_index,task_load_variance,current_lr,exploration_epsilon,total_random_actions,exploration_phase
663,165.6890019758973,-164.51370538091942,0.008611264172941446,2824.30078125,2.5760269165039062,,,0.96,0.96,3.7771564359352357e-05,0.24,3839,early
664,165.23955079951105,-162.99658923748206,-0.012637012172490358,2601.123046875,2.547159254550934,,,0.96,0.96,3.7771564359352357e-05,0.24,3844,early
665,190.74747978039392,-196.2405303421944,0.001665725838392973,4419.13427734375,2.6508474349975586,,,0.993103448275862,0.15999999999999998,3.7771564359352357e-05,0.24,3852,early
666,176.95941491057,-179.1757072750114,-0.0026225586188957095,3189.9744262695312,2.6218759417533875,,,0.976271186440678,0.5599999999999999,3.7771564359352357e-05,0.24,3859,early
667,169.72743859923924,-169.29840448239221,0.022740514017641544,2775.3690795898438,2.634037137031555,,,0.993103448275862,0.15999999999999998,3.7771564359352357e-05,0.24,3863,early
668,164.0026186909398,-161.9976256391773,0.014289513695985079,2649.141357421875,2.5931729674339294,,,0.96,0.96,3.7771564359352357e-05,0.24,3868,early
669,154.8842916645382,-150.57324353545923,0.023665741318836808,1950.8948059082031,2.6628998517990112,,,0.993103448275862,0.15999999999999998,3.7771564359352357e-05,0.24,3873,early
670,158.89672418410748,-155.30309609230258,-0.004350008210167289,2176.75439453125,2.660102903842926,,,0.993103448275862,0.15999999999999998,3.7771564359352357e-05,0.24,3879,early
671,177.3863204685312,-179.9319315080295,-0.008495129353832453,3148.47119140625,2.5474478602409363,,,0.976271186440678,0.5599999999999999,3.7771564359352357e-05,0.24,3883,early
672,183.0988908309066,-186.43665475859765,0.007554163195891306,3498.389404296875,2.6337701082229614,,,0.976271186440678,0.5599999999999999,3.7771564359352357e-05,0.24,3889,early
673,173.7425545672769,-173.67535661505784,-0.0015333072515204549,3877.3834228515625,2.5471784472465515,,,0.976271186440678,0.5599999999999999,3.7771564359352357e-05,0.24,3890,early
674,173.02654391223786,-173.61276194500624,-0.010988187394104898,3096.1517333984375,2.6051014065742493,,,0.993103448275862,0.15999999999999998,3.7771564359352357e-05,0.24,3896,early
675,165.5792587086903,-164.2561096835355,-0.01368522085249424,2333.21533203125,2.6340198516845703,179.59384454710374,-182.34197275027805,0.976271186440678,0.5599999999999999,3.7771564359352357e-05,0.24,3905,early
676,162.51058928998387,-160.66131070606698,-0.0003907792270183563,2112.3984375,2.6915776133537292,,,0.976271186440678,0.5599999999999999,3.7771564359352357e-05,0.24,3912,early
677,184.35402714828138,-186.80439640088863,0.0032741364557296038,3349.7734375,2.6890265345573425,,,0.976271186440678,0.5599999999999999,3.7771564359352357e-05,0.24,3920,early
678,166.30739972427827,-165.82004705032793,-0.014299761969596148,2947.4800415039062,2.605135500431061,,,0.993103448275862,0.15999999999999998,3.7771564359352357e-05,0.24,3928,early
679,171.4180907135036,-171.64237424317201,0.012656566163059324,2922.5112915039062,2.605008542537689,,,0.993103448275862,0.15999999999999998,3.7771564359352357e-05,0.24,3932,early
680,159.0881938528487,-154.64753104830734,0.03618317190557718,1838.8089904785156,2.6721500754356384,,,0.976271186440678,0.5599999999999999,3.7771564359352357e-05,0.24,3939,early
681,179.92070046484366,-183.42311656646376,-0.0020939690293744206,2256.248046875,2.8165451884269714,,,0.976271186440678,0.5599999999999999,3.7771564359352357e-05,0.24,3944,early
682,156.3770456745612,-151.7782201870094,0.0034150960855185986,2413.2216796875,2.5473835468292236,,,0.993103448275862,0.15999999999999998,3.7771564359352357e-05,0.24,3950,early
683,178.51055178803708,-180.31584539237755,0.0003114641294814646,3455.7538452148438,2.6143603324890137,,,0.993103448275862,0.15999999999999998,3.7771564359352357e-05,0.24,3957,early
684,170.0129691637643,-169.20417941215766,-0.0006538939196616411,2949.64599609375,2.547076642513275,,,0.993103448275862,0.15999999999999998,3.7771564359352357e-05,0.24,3963,early
685,191.3951716316819,-196.43068369611532,0.0004160180687904358,4177.55078125,2.720539689064026,,,0.993103448275862,0.15999999999999998,3.7771564359352357e-05,0.24,3968,early
686,171.577271889838,-171.43083320679762,-0.00718337029684335,3110.7683715820312,2.6219348907470703,,,0.993103448275862,0.15999999999999998,3.7771564359352357e-05,0.24,3974,early
687,193.09412063826642,-199.82626178645475,0.036630560643970966,4934.267578125,2.54721862077713,,,0.993103448275862,0.15999999999999998,3.7771564359352357e-05,0.24,3982,early
688,165.75578468740179,-164.9439136801248,0.011897679651156068,2643.92041015625,2.575990378856659,,,0.993103448275862,0.15999999999999998,3.7771564359352357e-05,0.24,3990,early
689,175.5295755861761,-176.74549022580985,0.007282294565811753,3440.1507568359375,2.5761783123016357,,,0.993103448275862,0.15999999999999998,3.7771564359352357e-05,0.24,3993,early
690,163.89363760291212,-161.61706390937712,0.00021080125588923693,2596.7637329101562,2.6339406967163086,,,0.993103448275862,0.15999999999999998,3.7771564359352357e-05,0.24,3997,early
691,161.3245007424621,-158.88251526933126,-0.002643159474246204,1983.3607482910156,2.6627495288848877,,,0.976271186440678,0.5599999999999999,3.7771564359352357e-05,0.24,4004,early
692,172.69411472372192,-172.66196964254783,-0.019296979065984488,3267.4051513671875,2.6052144169807434,,,0.993103448275862,0.15999999999999998,3.7771564359352357e-05,0.24,4007,early
693,175.01965049741727,-176.7636457261056,-0.006131946036475711,3434.7964477539062,2.547390878200531,,,0.976271186440678,0.5599999999999999,3.7771564359352357e-05,0.24,4009,early
694,183.32498288366955,-186.71847953263926,-0.008729040913749486,3659.4380493164062,2.6433892846107483,,,0.993103448275862,0.15999999999999998,3.7771564359352357e-05,0.24,4013,early
695,187.9135937330178,-193.9776403787688,0.00901213071483653,3133.2937622070312,2.679701805114746,,,0.976271186440678,0.5599999999999999,3.7771564359352357e-05,0.24,4021,early
696,170.95362643039684,-171.27489388523904,-0.0032386088860221207,2053.9248046875,2.7663856148719788,,,0.993103448275862,0.15999999999999998,3.7771564359352357e-05,0.24,4030,early
697,161.9929300236457,-158.49173643612838,0.020030511543154716,2570.5933227539062,2.576375126838684,,,0.976271186440678,0.5599999999999999,3.7771564359352357e-05,0.24,4031,early
698,182.101369259872,-184.6851666472577,-0.015780640300363302,3609.27734375,2.605058431625366,,,0.976271186440678,0.5599999999999999,3.7771564359352357e-05,0.24,4034,early
699,184.88335862203763,-189.13098785344746,0.021045063622295856,4201.1005859375,2.547281801700592,,,0.993103448275862,0.15999999999999998,3.7771564359352357e-05,0.24,4041,early
700,162.71150433470356,-159.1935948842454,-0.0036247484968043864,2898.1456298828125,2.643230974674225,168.50609705536357,-167.5422997591707,0.976271186440678,0.5599999999999999,3.7771564359352357e-05,0.24,4043,early
701,168.45923897817053,-168.3615350104173,0.016189024783670902,2523.7177124023438,2.6388537287712097,,,0.976271186440678,0.5599999999999999,3.7771564359352357e-05,0.24,4044,early
702,184.10261999060018,-188.38929606800488,0.01154300116468221,3579.89794921875,2.5474551916122437,,,0.976271186440678,0.5599999999999999,3.7771564359352357e-05,0.24,4049,early
703,152.8229991203289,-146.25610888231392,0.014293740096036345,2111.91357421875,2.64337956905365,,,0.976271186440678,0.5599999999999999,3.7771564359352357e-05,0.24,4055,early
704,171.950537634192,-172.04657330641248,-0.0007220814877655357,3055.365966796875,2.6051540970802307,,,0.993103448275862,0.15999999999999998,3.7771564359352357e-05,0.24,4063,early
705,185.7507095124194,-190.38312902113043,0.011725526070222259,3391.94287109375,2.593031883239746,,,0.96,0.96,3.7771564359352357e-05,0.24,4069,early
706,162.43234373946873,-159.7455923913156,0.002966277243103832,3278.8414916992188,2.5474799275398254,,,0.993103448275862,0.15999999999999998,3.7771564359352357e-05,0.24,4076,early
707,171.44887305045066,-172.26680204278983,-0.006028584262821823,2971.162109375,2.5474132299423218,,,0.993103448275862,0.15999999999999998,3.7771564359352357e-05,0.24,4085,early
708,170.34971814412646,-169.29702406183438,0.02257732767611742,3338.2440795898438,2.5931515097618103,,,0.993103448275862,0.15999999999999998,3.7771564359352357e-05,0.24,4093,early
709,157.91285862826015,-153.7055416886093,-0.03321544546633959,2317.279296875,2.672115683555603,,,0.976271186440678,0.5599999999999999,3.0217251487481887e-05,0.24,4102,early
710,182.4866856466437,-187.03649873382994,0.006093782722018659,3441.79833984375,2.6338306069374084,,,0.993103448275862,0.15999999999999998,3.0217251487481887e-05,0.24,4108,early
711,157.82772672400148,-153.15732186183843,-0.010971477022394538,1654.548583984375,2.7012048959732056,,,0.993103448275862,0.15999999999999998,3.0217251487481887e-05,0.24,4117,early
712,168.1340574518807,-168.09568838761788,-0.0036435225847526453,2284.7553100585938,2.6049681305885315,,,0.993103448275862,0.15999999999999998,3.0217251487481887e-05,0.24,4120,early
713,190.40216228770151,-195.65067050125708,-0.014088997151702642,3948.921875,2.6219295859336853,,,0.993103448275862,0.15999999999999998,3.0217251487481887e-05,0.24,4122,early
714,166.08286740037266,-164.85958023554954,0.009289197390899062,2369.8446655273438,2.576167643070221,,,0.976271186440678,0.5599999999999999,3.0217251487481887e-05,0.24,4124,early
715,182.1371856223958,-185.12191392776546,-0.01554514723829925,3546.76220703125,2.593060851097107,,,0.976271186440678,0.5599999999999999,3.0217251487481887e-05,0.24,4128,early
716,183.106833553418,-186.86174706330007,0.009891345864161849,3419.5390625,2.6338724493980408,,,0.993103448275862,0.15999999999999998,3.0217251487481887e-05,0.24,4134,early
717,180.08079419384035,-182.77516627838955,-0.01074835320468992,3871.14208984375,2.547314405441284,,,0.976271186440678,0.5599999999999999,3.0217251487481887e-05,0.24,4139,early
718,173.10545221869228,-173.92579918470244,0.013102544471621513,2880.4634399414062,2.7085919976234436,,,0.976271186440678,0.5599999999999999,3.0217251487481887e-05,0.24,4145,early
719,172.6488262630503,-173.76891861714017,0.016986584902042523,2522.9789428710938,2.643184185028076,,,0.993103448275862,0.15999999999999998,3.0217251487481887e-05,0.24,4152,early
720,171.97504731156923,-172.16597400851492,0.012633275066036731,3457.135498046875,2.547269821166992,,,0.993103448275862,0.15999999999999998,3.0217251487481887e-05,0.24,4160,early
721,162.82897557804043,-159.16871673842076,0.015852722572162747,2265.8591918945312,2.730352997779846,,,0.993103448275862,0.15999999999999998,3.0217251487481887e-05,0.24,4166,early
722,186.2431408130842,-189.50149685699003,0.0044317563297227025,4060.811279296875,2.6629302501678467,,,0.976271186440678,0.5599999999999999,3.0217251487481887e-05,0.24,4174,early
723,167.69652547898494,-166.9508343519811,-0.0019533822778612375,1693.9876708984375,2.8334141969680786,,,0.993103448275862,0.15999999999999998,3.0217251487481887e-05,0.24,4180,early
724,159.26966781254,-156.44921828653074,0.015351164154708385,2249.1082763671875,2.5474413633346558,,,0.976271186440678,0.5599999999999999,3.0217251487481887e-05,0.24,4186,early
725,177.70901736565955,-180.2673384542983,0.018642760580405593,2984.541015625,2.60529488325119,167.63840146553093,-166.79423483425384,0.976271186440678,0.5599999999999999,3.0217251487481887e-05,0.24,4192,early
726,168.08237386494594,-167.5950447928277,-0.004691127222031355,2615.709716796875,2.5472756028175354,,,0.976271186440678,0.5599999999999999,3.0217251487481887e-05,0.24,4198,early
727,171.0837663494213,-171.72241776182605,-0.005123137962073088,2388.9560546875,2.7300630807876587,,,0.976271186440678,0.5599999999999999,3.0217251487481887e-05,0.24,4201,early
728,175.04449476019465,-176.31830023728426,0.0020326741941971704,3542.77783203125,2.5473111271858215,,,0.993103448275862,0.15999999999999998,3.0217251487481887e-05,0.24,4203,early
729,173.43834616913207,-172.33140409568688,0.006699368474073708,2528.6697998046875,2.6721633076667786,,,0.976271186440678,0.5599999999999999,3.0217251487481887e-05,0.24,4212,early
730,154.12673145425492,-148.90603533017307,-0.025447010062634945,2614.4480590820312,2.5474079251289368,,,0.976271186440678,0.5599999999999999,3.0217251487481887e-05,0.24,4220,early
731,179.26327528615417,-181.78199596404784,0.012616303902177606,3696.3862915039062,2.5764301419258118,,,0.96,0.96,3.0217251487481887e-05,0.24,4226,early
732,171.1546126459877,-171.86332123955944,-0.0018912989180535078,3067.4583740234375,2.662819564342499,,,0.976271186440678,0.5599999999999999,3.0217251487481887e-05,0.24,4231,early
733,184.02156735177752,-188.5986828326842,-0.009252456831745803,3531.14794921875,2.6051328778266907,,,0.976271186440678,0.5599999999999999,3.0217251487481887e-05,0.24,4236,early
734,175.22237397682778,-175.04394987446958,-0.006443525431677699,2657.106201171875,2.689198851585388,,,0.976271186440678,0.5599999999999999,3.0217251487481887e-05,0.24,4240,early
735,188.14034238618808,-192.02755464798582,0.011200462933629751,4477.668212890625,2.576328992843628,,,0.976271186440678,0.5599999999999999,3.0217251487481887e-05,0.24,4246,early
736,170.65377521337356,-171.693798968035,-0.0010758469870779663,2822.9741821289062,2.5472646951675415,,,0.993103448275862,0.15999999999999998,3.0217251487481887e-05,0.24,4254,early
737,170.14349391580046,-170.08433096805658,-0.0038055621553212404,3129.787109375,2.6720606684684753,,,0.993103448275862,0.15999999999999998,3.0217251487481887e-05,0.24,4259,early
738,182.4030202889079,-185.72252294147145,-0.0029522902332246304,3797.9512939453125,2.57623952627182,,,0.976271186440678,0.5599999999999999,3.0217251487481887e-05,0.24,4268,early
739,173.87934443036238,-175.1762050402526,0.0066527328453958035,2921.919921875,2.7084704637527466,,,0.993103448275862,0.15999999999999998,3.0217251487481887e-05,0.24,4272,early
740,169.74813469007262,-169.19809847974398,0.009706065990030766,2373.8067016601562,2.8072519302368164,,,0.976271186440678,0.5599999999999999,3.0217251487481887e-05,0.24,4279,early
741,155.58015236821524,-150.92694621037555,-0.00603030773345381,2252.76513671875,2.5762531757354736,,,0.976271186440678,0.5599999999999999,3.0217251487481887e-05,0.24,4285,early
742,174.3204302256971,-176.35883147795826,0.00200718708219938,3060.373779296875,2.604953646659851,,,0.993103448275862,0.15999999999999998,3.0217251487481887e-05,0.24,4289,early
743,171.96702380404983,-172.08231261138786,-0.011699273018166423,2804.7017822265625,2.6678448915481567,,,0.993103448275862,0.15999999999999998,3.0217251487481887e-05,0.24,4298,early
744,160.10336085345838,-157.13322649679438,-0.004044258588692173,1975.7571411132812,2.633932888507843,,,0.993103448275862,0.15999999999999998,3.0217251487481887e-05,0.24,4303,early
745,183.51179125731954,-186.73830818046898,0.0007124754774849862,3785.69873046875,2.576228380203247,,,0.993103448275862,0.15999999999999998,3.0217251487481887e-05,0.24,4311,early
746,178.58983613731132,-181.34406834232306,0.006361943203955889,2583.6542358398438,2.6431943774223328,,,0.976271186440678,0.5599999999999999,3.0217251487481887e-05,0.24,4314,early
747,172.6617795818954,-172.80017799987993,0.014096696395426989,2368.2294921875,2.7876376509666443,,,0.976271186440678,0.5599999999999999,3.0217251487481887e-05,0.24,4322,early
748,169.95875563918347,-169.87068114237144,-0.0024688045268703718,2962.3912963867188,2.7423556447029114,,,0.993103448275862,0.15999999999999998,3.0217251487481887e-05,0.24,4326,early
749,204.37544033749668,-214.02892884325976,-0.014885085634887218,5343.1820068359375,2.5762510299682617,,,0.993103448275862,0.15999999999999998,3.0217251487481887e-05,0.24,4333,early
750,173.4641836454454,-173.97373143739296,0.017215965315699577,3333.891845703125,2.6340835094451904,174.38524872584557,-174.8555380896533,0.976271186440678,0.5599999999999999,3.0217251487481887e-05,0.24,4342,early
751,166.52599154944195,-165.88651672882705,-0.011077740811742842,1838.5996704101562,2.6889806985855103,,,0.993103448275862,0.15999999999999998,3.0217251487481887e-05,0.24,4346,early
752,162.28879626996573,-160.10156820295657,-0.012451100395992398,2549.39404296875,2.5474782586097717,,,0.993103448275862,0.15999999999999998,3.0217251487481887e-05,0.24,4352,early
753,150.91740243700434,-144.6244047894696,-0.005743092478951439,1696.9119567871094,2.729738712310791,,,0.976271186440678,0.5599999999999999,3.0217251487481887e-05,0.24,4357,early
754,163.0484298683872,-160.6771626262413,-0.002963859646115452,2760.0818481445312,2.643273651599884,,,0.9442622950819672,1.3599999999999999,3.0217251487481887e-05,0.24,4362,early
755,154.00874075228268,-149.83733208970062,-0.005445611430332065,2342.58740234375,2.6049662232398987,,,0.993103448275862,0.15999999999999998,3.0217251487481887e-05,0.24,4367,early
756,172.8965779211007,-171.93566343178094,0.009536287048831582,3295.3001708984375,2.6798824667930603,,,0.993103448275862,0.15999999999999998,3.0217251487481887e-05,0.24,4370,early
757,158.15910592271626,-152.7998502028495,-0.015709438361227512,2185.130126953125,2.6051180362701416,,,0.9442622950819672,1.3599999999999999,3.0217251487481887e-05,0.24,4375,early
758,170.54818790353235,-170.24093487053906,-0.006742896046489477,3395.256591796875,2.605193614959717,,,0.993103448275862,0.15999999999999998,3.0217251487481887e-05,0.24,4382,early
759,168.36640538185398,-168.26984667044053,-0.0007324946345761418,2905.8260498046875,2.5475547313690186,,,0.976271186440678,0.5599999999999999,2.417380118998551e-05,0.24,4389,early
760,179.85915990040962,-182.3915375624125,-0.017027237627189606,2498.59033203125,2.821479380130768,,,0.976271186440678,0.5599999999999999,2.417380118998551e-05,0.24,4393,early
761,170.23776007738573,-169.52819140220254,0.008121888240566477,3542.739990234375,2.5473251342773438,,,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4397,early
762,177.00121146806362,-175.89635662420574,-0.008714862371562049,3101.451171875,2.6145741939544678,,,0.976271186440678,0.5599999999999999,2.417380118998551e-05,0.24,4401,early
763,178.92574442274773,-181.51645532856972,0.0019765986944548786,3314.4177856445312,2.6628427505493164,,,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4406,early
764,180.62898456711875,-184.83620916673715,0.006867616670206189,3146.3999633789062,2.576223373413086,,,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4413,early
765,177.23260488003922,-179.3279175232101,0.009130084654316306,3087.02099609375,2.7495229840278625,,,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4418,early
766,164.18072988155367,-162.87164174063994,0.023940593469887972,2864.37646484375,2.5475080609321594,,,0.976271186440678,0.5599999999999999,2.417380118998551e-05,0.24,4421,early
767,165.3109353497448,-163.6018432703906,-0.005626728991046548,2213.6591186523438,2.6144661903381348,,,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4425,early
768,170.55528775174807,-169.7598732858015,-0.012459506091545336,3209.421875,2.5763188004493713,,,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4433,early
769,182.94473444686977,-187.246373088347,0.003848771710181609,3017.990478515625,2.621930420398712,,,0.976271186440678,0.5599999999999999,2.417380118998551e-05,0.24,4440,early
770,167.21736713581984,-164.51460123969474,-0.003019313095137477,2872.178466796875,2.6051653623580933,,,0.976271186440678,0.5599999999999999,2.417380118998551e-05,0.24,4444,early
771,177.78650394068586,-179.0556981936364,-0.008721990510821342,3554.9559936523438,2.6342140436172485,,,0.976271186440678,0.5599999999999999,2.417380118998551e-05,0.24,4449,early
772,186.16891618474472,-190.12574636818545,0.009701634990051389,3814.082763671875,2.633976995944977,,,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4455,early
773,175.1124883440266,-177.3937485200969,-0.0015955636408762075,2788.05322265625,2.5763758420944214,,,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4460,early
774,183.34541117792926,-187.53378794400533,0.02342977048829198,3922.1295776367188,2.547363042831421,,,0.976271186440678,0.5599999999999999,2.417380118998551e-05,0.24,4467,early
775,155.3989361964025,-149.997377888422,-0.01553133549168706,2174.1116333007812,2.547528862953186,175.03921122773832,-176.4976993914558,0.976271186440678,0.5599999999999999,2.417380118998551e-05,0.24,4471,early
776,190.67817331522184,-197.03622012209692,-0.005683525872882456,3987.373291015625,2.576396405696869,,,0.976271186440678,0.5599999999999999,2.417380118998551e-05,0.24,4476,early
777,160.88691952643285,-159.07126420357926,-0.0037801764337928034,1460.80859375,2.6146077513694763,,,0.976271186440678,0.5599999999999999,2.417380118998551e-05,0.24,4483,early
778,152.9441423715775,-146.65572255319861,-0.005734769976697862,2360.2178955078125,2.5761466026306152,,,0.976271186440678,0.5599999999999999,2.417380118998551e-05,0.24,4491,early
779,168.94339277924237,-169.70118608110982,-0.005814173142425716,2986.0355224609375,2.605160176753998,,,0.976271186440678,0.5599999999999999,2.417380118998551e-05,0.24,4502,early
780,193.48099249987985,-200.60111807248305,-0.02053957199677825,4192.3701171875,2.6509369611740112,,,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4506,early
781,160.13990740939497,-156.97871284986826,-0.0027113704127259552,2547.88623046875,2.6050208806991577,,,0.976271186440678,0.5599999999999999,2.417380118998551e-05,0.24,4512,early
782,169.1292627808865,-169.79002509907664,0.029291628394275904,2408.67822265625,2.706040322780609,,,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4515,early
783,180.7242656446322,-182.23583433576732,-0.015763709947350435,3494.1995849609375,2.6340665221214294,,,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4522,early
784,150.49793963000636,-144.59734384794507,0.002783345989882946,2032.1058349609375,2.5762815475463867,,,0.976271186440678,0.5599999999999999,2.417380118998551e-05,0.24,4529,early
785,165.66916690877378,-163.4782682044253,-0.02064146543852985,2465.890380859375,2.593308985233307,,,0.976271186440678,0.5599999999999999,2.417380118998551e-05,0.24,4535,early
786,183.2871339464242,-187.72527039143904,-0.0024749271105974913,3636.8856811523438,2.5472418069839478,,,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4545,early
787,188.56620494044446,-194.83496990197813,0.0021094567491672933,4050.498046875,2.5474080443382263,,,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4551,early
788,156.85186941900463,-152.43928755081683,0.01807243176153861,2455.30712890625,2.6965070962905884,,,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4555,early
789,164.5160435378923,-161.58301816504488,0.013796544750221074,2323.113037109375,2.7011800408363342,,,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4560,early
790,186.24416611979595,-191.59152056429343,0.013490554178133607,3842.59375,2.5473705530166626,,,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4567,early
791,193.39100851392166,-199.15670415935801,0.021528447046875954,4170.93359375,2.5474066138267517,,,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4573,early
792,162.92038047447096,-160.74857813956604,-0.003767186775803566,2955.7944946289062,2.576306700706482,,,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4576,early
793,176.5003484144043,-178.5812143162358,0.0069125419249758124,2961.341796875,2.771270513534546,,,0.976271186440678,0.5599999999999999,2.417380118998551e-05,0.24,4581,early
794,168.53815955383396,-167.3382524493539,-0.004237505258060992,2809.12353515625,2.5761234760284424,,,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4588,early
795,172.4437918535498,-173.00966503165205,0.008963485830463469,3459.42724609375,2.547362506389618,,,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4596,early
796,188.1376462403686,-192.13928678159897,0.025730619905516505,3481.7008666992188,2.688917338848114,,,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4601,early
797,166.6962250075061,-164.48919795663582,0.005374140455387533,3059.4080200195312,2.60504412651062,,,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4607,early
798,164.4094476477215,-162.77794200572106,-0.02826820546761155,2468.97216796875,2.70886766910553,,,0.976271186440678,0.5599999999999999,2.417380118998551e-05,0.24,4614,early
799,166.80605200167528,-166.08420341888947,-0.011110289604403079,2793.29052734375,2.771262466907501,,,0.976271186440678,0.5599999999999999,2.417380118998551e-05,0.24,4618,early
800,183.18514095572502,-187.5299856073423,-0.011633653193712234,3525.1460571289062,2.679606080055237,170.17189422953862,-170.2243304043438,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4620,early
801,176.15141151191864,-179.19899870444223,-0.0015253359451889992,2827.577880859375,2.5761982798576355,,,0.9442622950819672,1.3599999999999999,2.417380118998551e-05,0.24,4625,early
802,181.34621725685608,-184.29470484552309,0.023586518596857786,3381.7612915039062,2.6889976859092712,,,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4634,early
803,174.69252049941704,-176.54046974352022,0.014469647780060768,2872.607666015625,2.6509315967559814,,,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4640,early
804,169.33718603644357,-169.04210828468123,0.0018482680898159742,2334.892578125,2.746787130832672,,,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4647,early
805,178.3282814010783,-180.2212965015313,0.011426130426116288,3648.74609375,2.5762604475021362,,,0.976271186440678,0.5599999999999999,2.417380118998551e-05,0.24,4653,early
806,170.94872210709758,-171.6251336559056,0.014182855607941747,2670.59375,2.59306937456131,,,0.993103448275862,0.15999999999999998,2.417380118998551e-05,0.24,4658,early
807,196.13366010745978,-201.9969340385724,0.004390587564557791,4682.0321044921875,2.5473464131355286,,,0.976271186440678,0.5599999999999999,2.417380118998551e-05,0.24,4663,early
808,146.74796396726708,-139.04952071517934,0.0012298252549953759,2241.7939453125,2.547564685344696,,,0.976271186440678,0.5599999999999999,2.417380118998551e-05,0.24,4664,early
809,170.88316235777359,-169.47729002808802,-0.025912681594491005,3107.533935546875,2.6340665221214294,,,0.993103448275862,0.15999999999999998,1.933904095198841e-05,0.24,4670,early
810,161.9488065439297,-157.0991640833619,-0.011029080371372402,2589.06201171875,2.61442893743515,,,0.976271186440678,0.5599999999999999,1.933904095198841e-05,0.24,4673,early
811,168.40590534434014,-167.14421991014993,0.018710928969085217,3461.7403564453125,2.5932578444480896,,,0.976271186440678,0.5599999999999999,1.933904095198841e-05,0.24,4678,early
812,172.38111959870872,-172.24452635956374,0.011778188403695822,3146.0877075195312,2.5932618379592896,,,0.976271186440678,0.5599999999999999,1.933904095198841e-05,0.24,4682,early
813,195.62582192569218,-202.1005404736693,-0.020453684963285923,3950.8228759765625,2.6722848415374756,,,0.993103448275862,0.15999999999999998,1.933904095198841e-05,0.24,4688,early
814,171.3965777719498,-169.73384561277834,-0.019323217391502112,2256.4833984375,2.7301524877548218,,,0.9442622950819672,1.3599999999999999,1.933904095198841e-05,0.24,4692,early
815,176.88873728736746,-178.5877417612944,0.005231827846728265,3365.2237548828125,2.6629198789596558,,,0.976271186440678,0.5599999999999999,1.933904095198841e-05,0.24,4698,early
816,176.96694399879559,-179.63116009591917,0.0028932939167134464,3208.883544921875,2.6222129464149475,,,0.993103448275862,0.15999999999999998,1.933904095198841e-05,0.24,4704,early
817,166.62856842689595,-166.537384557469,-0.01622310560196638,1641.7187194824219,2.7589111328125,,,0.976271186440678,0.5599999999999999,1.933904095198841e-05,0.24,4710,early
818,166.18859631275575,-165.85009962724772,-0.015193399332929403,2781.610107421875,2.54753839969635,,,0.976271186440678,0.5599999999999999,1.933904095198841e-05,0.24,4713,early
819,178.19594190786708,-180.76376049836253,-0.012604502495378256,2719.23046875,2.7059993743896484,,,0.993103448275862,0.15999999999999998,1.933904095198841e-05,0.24,4717,early
820,151.52828812843745,-145.74139545860504,0.003720999346114695,2244.82958984375,2.5933260917663574,,,0.993103448275862,0.15999999999999998,1.933904095198841e-05,0.24,4722,early
821,167.31306769886197,-165.07153768305258,-0.02073359163478017,2847.2457885742188,2.593226671218872,,,0.976271186440678,0.5599999999999999,1.933904095198841e-05,0.24,4726,early
822,167.00371355991868,-164.61142668853066,-0.018511074595153332,2074.2720947265625,2.8623788952827454,,,0.976271186440678,0.5599999999999999,1.933904095198841e-05,0.24,4730,early
823,166.81571669829978,-165.4909563228467,0.017274945741519332,2999.896484375,2.5473934412002563,,,0.993103448275862,0.15999999999999998,1.933904095198841e-05,0.24,4732,early
824,174.23642327168247,-175.45453530986,0.007289796485565603,2544.42529296875,2.6679455637931824,,,0.96,0.96,1.933904095198841e-05,0.24,4740,early
